X,Y,Z
0.147262,0.0920194,0.984808
0.161815,0.101113,0.981627
0.176319,0.110176,0.978148
0.190769,0.119206,0.97437
0.205161,0.128199,0.970296
0.219491,0.137153,0.965926
0.233754,0.146065,0.961262
0.247945,0.154933,0.956305
0.262061,0.163754,0.951057
0.276097,0.172525,0.945519
0.290049,0.181243,0.939693
0.303913,0.189906,0.933581
0.317684,0.198511,0.927184
0.331359,0.207056,0.920505
0.344932,0.215537,0.913546
0.3584,0.223953,0.906308
0.37176,0.232301,0.898794
0.385006,0.240578,0.891007
0.398134,0.248782,0.882948
0.411142,0.25691,0.87462
0.424024,0.264959,0.866026
0.436777,0.272928,0.857168
0.449397,0.280814,0.848048
0.46188,0.288614,0.838671
0.474222,0.296327,0.829038
0.48642,0.303949,0.819152
0.49847,0.311478,0.809017
0.510368,0.318913,0.798636
0.52211,0.32625,0.788011
0.533694,0.333489,0.777146
0.545115,0.340625,0.766045
0.556369,0.347658,0.75471
0.567455,0.354585,0.743145
0.578367,0.361404,0.731354
0.589103,0.368112,0.71934
0.59966,0.374709,0.707107
0.610035,0.381191,0.694659
0.620223,0.387558,0.681999
0.630222,0.393806,0.669131
0.64003,0.399935,0.65606
0.649642,0.405941,0.642788
0.659057,0.411824,0.629321
0.668271,0.417582,0.615662
0.677281,0.423212,0.601816
0.686085,0.428713,0.587786
0.69468,0.434084,0.573577
0.703064,0.439322,0.559194
0.711233,0.444427,0.54464
0.719185,0.449396,0.52992
0.726919,0.454229,0.515039
0.734431,0.458923,0.500001
0.741719,0.463477,0.48481
0.748782,0.46789,0.469472
0.755616,0.472161,0.453991
0.76222,0.476288,0.438372
0.768592,0.480269,0.422619
0.77473,0.484105,0.406738
0.780632,0.487793,0.390732
0.786296,0.491332,0.374608
0.791721,0.494722,0.358369
0.796904,0.497961,0.342021
0.801845,0.501048,0.325569
0.806542,0.503983,0.309018
0.810992,0.506764,0.292373
0.815196,0.509391,0.275638
0.819152,0.511862,0.25882
0.822857,0.514178,0.241923
0.826313,0.516337,0.224952
0.829516,0.518339,0.207913
0.832467,0.520183,0.19081
0.835164,0.521868,0.173649
0.837607,0.523395,0.156436
0.839795,0.524762,0.139174
0.841727,0.525969,0.121871
0.843403,0.527016,0.10453
0.844821,0.527902,0.087157
0.845982,0.528628,0.0697577
0.846886,0.529193,0.0523372
0.847532,0.529596,0.0349008
0.847919,0.529838,0.0174537
0.848048,0.529919,1.32679e-006
-0.838671,-0.544639,1.32679e-006
-0.838543,-0.544556,0.0174537
-0.83816,-0.544307,0.0349008
-0.837521,-0.543892,0.0523372
-0.836628,-0.543312,0.0697577
-0.835479,-0.542566,0.087157
-0.834076,-0.541655,0.10453
-0.832419,-0.540579,0.121871
-0.830509,-0.539338,0.139174
-0.828345,-0.537933,0.156436
-0.825929,-0.536364,0.173649
-0.823262,-0.534632,0.19081
-0.820344,-0.532737,0.207913
-0.817176,-0.530679,0.224952
-0.813758,-0.52846,0.241923
-0.810094,-0.52608,0.25882
-0.806182,-0.52354,0.275638
-0.802025,-0.52084,0.292373
-0.797623,-0.517982,0.309018
-0.792979,-0.514966,0.325569
-0.788092,-0.511793,0.342021
-0.782966,-0.508464,0.358369
-0.777602,-0.50498,0.374608
-0.772,-0.501342,0.390732
-0.766164,-0.497552,0.406738
-0.760094,-0.49361,0.422619
-0.753792,-0.489518,0.438372
-0.747261,-0.485276,0.453991
-0.740502,-0.480887,0.469472
-0.733518,-0.476351,0.48481
-0.72631,-0.471671,0.500001
-0.718881,-0.466846,0.515039
-0.711233,-0.46188,0.52992
-0.703368,-0.456772,0.54464
-0.695289,-0.451526,0.559194
-0.686999,-0.446142,0.573577
-0.678499,-0.440622,0.587786
-0.669792,-0.434967,0.601816
-0.660881,-0.429181,0.615662
-0.651769,-0.423263,0.629321
-0.642459,-0.417217,0.642788
-0.632953,-0.411044,0.65606
-0.623253,-0.404745,0.669131
-0.613365,-0.398323,0.681999
-0.603289,-0.39178,0.694659
-0.593029,-0.385117,0.707107
-0.582589,-0.378338,0.71934
-0.571972,-0.371442,0.731354
-0.56118,-0.364434,0.743145
-0.550217,-0.357315,0.75471
-0.539087,-0.350087,0.766045
-0.527792,-0.342752,0.777146
-0.516337,-0.335313,0.788011
-0.504724,-0.327771,0.798636
-0.492958,-0.32013,0.809017
-0.481041,-0.312392,0.819152
-0.468978,-0.304558,0.829038
-0.456773,-0.296631,0.838671
-0.444427,-0.288614,0.848048
-0.431947,-0.280509,0.857168
-0.419335,-0.272319,0.866026
-0.406595,-0.264046,0.87462
-0.393732,-0.255692,0.882948
-0.380748,-0.247261,0.891007
-0.367649,-0.238754,0.898794
-0.354437,-0.230174,0.906308
-0.341118,-0.221524,0.913546
-0.327695,-0.212807,0.920505
-0.314171,-0.204025,0.927184
-0.300553,-0.195181,0.933581
-0.286842,-0.186277,0.939693
-0.273044,-0.177317,0.945519
-0.259163,-0.168302,0.951057
-0.245203,-0.159237,0.956305
-0.231169,-0.150123,0.961262
-0.217064,-0.140963,0.965926
-0.202893,-0.13176,0.970296
-0.18866,-0.122517,0.97437
-0.174369,-0.113237,0.978148
-0.160026,-0.103922,0.981627
-0.145634,-0.0945754,0.984808
-0.131197,-0.0852002,0.987688
-0.11672,-0.075799,0.990268
-0.102208,-0.0663747,0.992546
-0.0876649,-0.0569302,0.994522
-0.0730949,-0.0474683,0.996195
-0.0585027,-0.037992,0.997564
-0.0438926,-0.0285042,0.99863
-0.0292692,-0.0190076,0.999391
-0.0146368,-0.00950525,0.999848
2.74678e-015,1.78378e-015,1
0.0146368,0.00950525,0.999848
0.0292692,0.0190076,0.999391
0.0438926,0.0285042,0.99863
0.0585027,0.037992,0.997564
0.0730949,0.0474683,0.996195
0.0876649,0.0569302,0.994522
0.102208,0.0663747,0.992546
0.11672,0.075799,0.990268
0.131197,0.0852002,0.987688
0.145634,0.0945754,0.984808
0.160026,0.103922,0.981627
0.174369,0.113237,0.978148
0.18866,0.122517,0.97437
0.202893,0.13176,0.970296
0.217064,0.140963,0.965926
0.231169,0.150123,0.961262
0.245203,0.159237,0.956305
0.259163,0.168302,0.951057
0.273044,0.177317,0.945519
0.286842,0.186277,0.939693
0.300553,0.195181,0.933581
0.314171,0.204025,0.927184
0.327695,0.212807,0.920505
0.341118,0.221524,0.913546
0.354437,0.230174,0.906308
0.367649,0.238754,0.898794
0.380748,0.247261,0.891007
0.393732,0.255692,0.882948
0.406595,0.264046,0.87462
0.419335,0.272319,0.866026
0.431947,0.280509,0.857168
0.444427,0.288614,0.848048
0.456773,0.296631,0.838671
0.468978,0.304558,0.829038
0.481041,0.312392,0.819152
0.492958,0.32013,0.809017
0.504724,0.327771,0.798636
0.516337,0.335313,0.788011
0.527792,0.342752,0.777146
0.539087,0.350087,0.766045
0.550217,0.357315,0.75471
0.56118,0.364434,0.743145
0.571972,0.371442,0.731354
0.582589,0.378338,0.71934
0.593029,0.385117,0.707107
0.603289,0.39178,0.694659
0.613365,0.398323,0.681999
0.623253,0.404745,0.669131
0.632953,0.411044,0.65606
0.642459,0.417217,0.642788
0.651769,0.423263,0.629321
0.660881,0.429181,0.615662
0.669792,0.434967,0.601816
0.678499,0.440622,0.587786
0.686999,0.446142,0.573577
0.695289,0.451526,0.559194
0.703368,0.456772,0.54464
0.711233,0.46188,0.52992
0.718881,0.466846,0.515039
0.72631,0.471671,0.500001
0.733518,0.476351,0.48481
0.740502,0.480887,0.469472
0.747261,0.485276,0.453991
0.753792,0.489518,0.438372
0.760094,0.49361,0.422619
0.766164,0.497552,0.406738
0.772,0.501342,0.390732
0.777602,0.50498,0.374608
0.782966,0.508464,0.358369
0.788092,0.511793,0.342021
0.792979,0.514966,0.325569
0.797623,0.517982,0.309018
0.802025,0.52084,0.292373
0.806182,0.52354,0.275638
0.810094,0.52608,0.25882
0.813758,0.52846,0.241923
0.817176,0.530679,0.224952
0.820344,0.532737,0.207913
0.823262,0.534632,0.19081
0.825929,0.536364,0.173649
0.828345,0.537933,0.156436
0.830509,0.539338,0.139174
0.832419,0.540579,0.121871
0.834076,0.541655,0.10453
0.835479,0.542566,0.087157
0.836628,0.543312,0.0697577
0.837521,0.543892,0.0523372
0.83816,0.544307,0.0349008
0.838543,0.544556,0.0174537
0.838671,0.544639,1.32679e-006
-0.829038,-0.559192,1.32679e-006
-0.828912,-0.559107,0.0174537
-0.828533,-0.558852,0.0349008
-0.827902,-0.558426,0.0523372
-0.827018,-0.55783,0.0697577
-0.825883,-0.557065,0.087157
-0.824496,-0.556129,0.10453
-0.822858,-0.555024,0.121871
-0.82097,-0.55375,0.139174
-0.818831,-0.552308,0.156436
-0.816443,-0.550697,0.173649
-0.813806,-0.548918,0.19081
-0.810921,-0.546973,0.207913
-0.807789,-0.54486,0.224952
-0.804412,-0.542582,0.241923
-0.800789,-0.540138,0.25882
-0.796922,-0.53753,0.275638
-0.792813,-0.534758,0.292373
-0.788462,-0.531823,0.309018
-0.78387,-0.528727,0.325569
-0.77904,-0.525469,0.342021
-0.773973,-0.522051,0.358369
-0.76867,-0.518474,0.374608
-0.763133,-0.514739,0.390732
-0.757363,-0.510848,0.406738
-0.751363,-0.5068,0.422619
-0.745134,-0.502599,0.438372
-0.738678,-0.498244,0.453991
-0.731997,-0.493737,0.469472
-0.725092,-0.489081,0.48481
-0.717967,-0.484275,0.500001
-0.710624,-0.479321,0.515039
-0.703064,-0.474222,0.52992
-0.695289,-0.468978,0.54464
-0.687303,-0.463591,0.559194
-0.679108,-0.458063,0.573577
-0.670705,-0.452396,0.587786
-0.662099,-0.446591,0.601816
-0.65329,-0.440649,0.615662
-0.644283,-0.434574,0.629321
-0.635079,-0.428366,0.642788
-0.625682,-0.422028,0.65606
-0.616095,-0.415561,0.669131
-0.60632,-0.408967,0.681999
-0.59636,-0.402249,0.694659
-0.586218,-0.395409,0.707107
-0.575898,-0.388447,0.71934
-0.565402,-0.381368,0.731354
-0.554734,-0.374173,0.743145
-0.543897,-0.366863,0.75471
-0.532895,-0.359442,0.766045
-0.52173,-0.351911,0.777146
-0.510406,-0.344273,0.788011
-0.498927,-0.33653,0.798636
-0.487296,-0.328685,0.809017
-0.475516,-0.320739,0.819152
-0.463592,-0.312696,0.829038
-0.451526,-0.304558,0.838671
-0.439323,-0.296327,0.848048
-0.426986,-0.288005,0.857168
-0.414519,-0.279596,0.866026
-0.401925,-0.271102,0.87462
-0.389209,-0.262525,0.882948
-0.376375,-0.253868,0.891007
-0.363426,-0.245134,0.898794
-0.350366,-0.236325,0.906308
-0.3372,-0.227444,0.913546
-0.323931,-0.218494,0.920505
-0.310563,-0.209477,0.927184
-0.2971,-0.200397,0.933581
-0.283547,-0.191255,0.939693
-0.269908,-0.182055,0.945519
-0.256187,-0.1728,0.951057
-0.242387,-0.163492,0.956305
-0.228514,-0.154134,0.961262
-0.214571,-0.14473,0.965926
-0.200562,-0.135281,0.970296
-0.186493,-0.125791,0.97437
-0.172367,-0.116263,0.978148
-0.158188,-0.106699,0.981627
-0.143961,-0.0971027,0.984808
-0.12969,-0.0874769,0.987688
-0.11538,-0.0778245,0.990268
-0.101034,-0.0681484,0.992546
-0.086658,-0.0584515,0.994522
-0.0722553,-0.0487368,0.996195
-0.0578307,-0.0390073,0.997564
-0.0433885,-0.0292658,0.99863
-0.028933,-0.0195155,0.999391
-0.0144687,-0.00975925,0.999848
2.71523e-015,1.83144e-015,1
0.0144687,0.00975925,0.999848
0.028933,0.0195155,0.999391
0.0433885,0.0292658,0.99863
0.0578307,0.0390073,0.997564
0.0722553,0.0487368,0.996195
0.086658,0.0584515,0.994522
0.101034,0.0681484,0.992546
0.11538,0.0778245,0.990268
0.12969,0.0874769,0.987688
0.143961,0.0971027,0.984808
0.158188,0.106699,0.981627
0.172367,0.116263,0.978148
0.186493,0.125791,0.97437
0.200562,0.135281,0.970296
0.214571,0.14473,0.965926
0.228514,0.154134,0.961262
0.242387,0.163492,0.956305
0.256187,0.1728,0.951057
0.269908,0.182055,0.945519
0.283547,0.191255,0.939693
0.2971,0.200397,0.933581
0.310563,0.209477,0.927184
0.323931,0.218494,0.920505
0.3372,0.227444,0.913546
0.350366,0.236325,0.906308
0.363426,0.245134,0.898794
0.376375,0.253868,0.891007
0.389209,0.262525,0.882948
0.401925,0.271102,0.87462
0.414519,0.279596,0.866026
0.426986,0.288005,0.857168
0.439323,0.296327,0.848048
0.451526,0.304558,0.838671
0.463592,0.312696,0.829038
0.475516,0.320739,0.819152
0.487296,0.328685,0.809017
0.498927,0.33653,0.798636
0.510406,0.344273,0.788011
0.52173,0.351911,0.777146
0.532895,0.359442,0.766045
0.543897,0.366863,0.75471
0.554734,0.374173,0.743145
0.565402,0.381368,0.731354
0.575898,0.388447,0.71934
0.586218,0.395409,0.707107
0.59636,0.402249,0.694659
0.60632,0.408967,0.681999
0.616095,0.415561,0.669131
0.625682,0.422028,0.65606
0.635079,0.428366,0.642788
0.644283,0.434574,0.629321
0.65329,0.440649,0.615662
0.662099,0.446591,0.601816
0.670705,0.452396,0.587786
0.679108,0.458063,0.573577
0.687303,0.463591,0.559194
0.695289,0.468978,0.54464
0.703064,0.474222,0.52992
0.710624,0.479321,0.515039
0.717967,0.484275,0.500001
0.725092,0.489081,0.48481
0.731997,0.493737,0.469472
0.738678,0.498244,0.453991
0.745134,0.502599,0.438372
0.751363,0.5068,0.422619
0.757363,0.510848,0.406738
0.763133,0.514739,0.390732
0.76867,0.518474,0.374608
0.773973,0.522051,0.358369
0.77904,0.525469,0.342021
0.78387,0.528727,0.325569
0.788462,0.531823,0.309018
0.792813,0.534758,0.292373
0.796922,0.53753,0.275638
0.800789,0.540138,0.25882
0.804412,0.542582,0.241923
0.807789,0.54486,0.224952
0.810921,0.546973,0.207913
0.813806,0.548918,0.19081
0.816443,0.550697,0.173649
0.818831,0.552308,0.156436
0.82097,0.55375,0.139174
0.822858,0.555024,0.121871
0.824496,0.556129,0.10453
0.825883,0.557065,0.087157
0.827018,0.55783,0.0697577
0.827902,0.558426,0.0523372
0.828533,0.558852,0.0349008
0.828912,0.559107,0.0174537
0.829038,0.559192,1.32679e-006
-0.819152,-0.573576,1.32679e-006
-0.819028,-0.573489,0.0174537
-0.818653,-0.573227,0.0349008
-0.81803,-0.57279,0.0523372
-0.817157,-0.572179,0.0697577
-0.816035,-0.571393,0.087157
-0.814665,-0.570434,0.10453
-0.813046,-0.569301,0.121871
-0.81118,-0.567994,0.139174
-0.809067,-0.566514,0.156436
-0.806707,-0.564862,0.173649
-0.804102,-0.563038,0.19081
-0.801252,-0.561042,0.207913
-0.798157,-0.558875,0.224952
-0.79482,-0.556538,0.241923
-0.79124,-0.554032,0.25882
-0.78742,-0.551356,0.275638
-0.783359,-0.548513,0.292373
-0.77906,-0.545503,0.309018
-0.774523,-0.542327,0.325569
-0.769751,-0.538985,0.342021
-0.764744,-0.535479,0.358369
-0.759505,-0.53181,0.374608
-0.754033,-0.527979,0.390732
-0.748333,-0.523988,0.406738
-0.742404,-0.519836,0.422619
-0.736249,-0.515526,0.438372
-0.72987,-0.51106,0.453991
-0.723268,-0.506437,0.469472
-0.716446,-0.501661,0.48481
-0.709406,-0.496731,0.500001
-0.70215,-0.49165,0.515039
-0.69468,-0.48642,0.52992
-0.686999,-0.481041,0.54464
-0.679108,-0.475516,0.559194
-0.67101,-0.469846,0.573577
-0.662708,-0.464032,0.587786
-0.654204,-0.458078,0.601816
-0.6455,-0.451984,0.615662
-0.636601,-0.445752,0.629321
-0.627507,-0.439384,0.642788
-0.618222,-0.432883,0.65606
-0.608748,-0.42625,0.669131
-0.59909,-0.419487,0.681999
-0.589248,-0.412596,0.694659
-0.579228,-0.405579,0.707107
-0.569031,-0.398439,0.71934
-0.55866,-0.391178,0.731354
-0.54812,-0.383797,0.743145
-0.537412,-0.376299,0.75471
-0.526541,-0.368687,0.766045
-0.515509,-0.360963,0.777146
-0.50432,-0.353128,0.788011
-0.492978,-0.345186,0.798636
-0.481485,-0.337139,0.809017
-0.469846,-0.328989,0.819152
-0.458064,-0.320739,0.829038
-0.446142,-0.312392,0.838671
-0.434084,-0.303949,0.848048
-0.421894,-0.295413,0.857168
-0.409576,-0.286788,0.866026
-0.397133,-0.278075,0.87462
-0.384568,-0.269277,0.882948
-0.371887,-0.260398,0.891007
-0.359092,-0.251439,0.898794
-0.346188,-0.242404,0.906308
-0.333179,-0.233294,0.913546
-0.320068,-0.224114,0.920505
-0.30686,-0.214865,0.927184
-0.293558,-0.205551,0.933581
-0.280166,-0.196174,0.939693
-0.26669,-0.186738,0.945519
-0.253132,-0.177245,0.951057
-0.239497,-0.167697,0.956305
-0.225789,-0.158099,0.961262
-0.212012,-0.148452,0.965926
-0.198171,-0.13876,0.970296
-0.184269,-0.129026,0.97437
-0.170311,-0.119253,0.978148
-0.156302,-0.109443,0.981627
-0.142244,-0.0996003,0.984808
-0.128144,-0.089727,0.987688
-0.114004,-0.0798263,0.990268
-0.0998295,-0.0699013,0.992546
-0.0856247,-0.059955,0.994522
-0.0713938,-0.0499904,0.996195
-0.0571411,-0.0400106,0.997564
-0.0428711,-0.0300186,0.99863
-0.028588,-0.0200175,0.999391
-0.0142962,-0.0100103,0.999848
2.68285e-015,1.87855e-015,1
0.0142962,0.0100103,0.999848
0.028588,0.0200175,0.999391
0.0428711,0.0300186,0.99863
0.0571411,0.0400106,0.997564
0.0713938,0.0499904,0.996195
0.0856247,0.059955,0.994522
0.0998295,0.0699013,0.992546
0.114004,0.0798263,0.990268
0.128144,0.089727,0.987688
0.142244,0.0996003,0.984808
0.156302,0.109443,0.981627
0.170311,0.119253,0.978148
0.184269,0.129026,0.97437
0.198171,0.13876,0.970296
0.212012,0.148452,0.965926
0.225789,0.158099,0.961262
0.239497,0.167697,0.956305
0.253132,0.177245,0.951057
0.26669,0.186738,0.945519
0.280166,0.196174,0.939693
0.293558,0.205551,0.933581
0.30686,0.214865,0.927184
0.320068,0.224114,0.920505
0.333179,0.233294,0.913546
0.346188,0.242404,0.906308
0.359092,0.251439,0.898794
0.371887,0.260398,0.891007
0.384568,0.269277,0.882948
0.397133,0.278075,0.87462
0.409576,0.286788,0.866026
0.421894,0.295413,0.857168
0.434084,0.303949,0.848048
0.446142,0.312392,0.838671
0.458064,0.320739,0.829038
0.469846,0.328989,0.819152
0.481485,0.337139,0.809017
0.492978,0.345186,0.798636
0.50432,0.353128,0.788011
0.515509,0.360963,0.777146
0.526541,0.368687,0.766045
0.537412,0.376299,0.75471
0.54812,0.383797,0.743145
0.55866,0.391178,0.731354
0.569031,0.398439,0.71934
0.579228,0.405579,0.707107
0.589248,0.412596,0.694659
0.59909,0.419487,0.681999
0.608748,0.42625,0.669131
0.618222,0.432883,0.65606
0.627507,0.439384,0.642788
0.636601,0.445752,0.629321
0.6455,0.451984,0.615662
0.654204,0.458078,0.601816
0.662708,0.464032,0.587786
0.67101,0.469846,0.573577
0.679108,0.475516,0.559194
0.686999,0.481041,0.54464
0.69468,0.48642,0.52992
0.70215,0.49165,0.515039
0.709406,0.496731,0.500001
0.716446,0.501661,0.48481
0.723268,0.506437,0.469472
0.72987,0.51106,0.453991
0.736249,0.515526,0.438372
0.742404,0.519836,0.422619
0.748333,0.523988,0.406738
0.754033,0.527979,0.390732
0.759505,0.53181,0.374608
0.764744,0.535479,0.358369
0.769751,0.538985,0.342021
0.774523,0.542327,0.325569
0.77906,0.545503,0.309018
0.783359,0.548513,0.292373
0.78742,0.551356,0.275638
0.79124,0.554032,0.25882
0.79482,0.556538,0.241923
0.798157,0.558875,0.224952
0.801252,0.561042,0.207913
0.804102,0.563038,0.19081
0.806707,0.564862,0.173649
0.809067,0.566514,0.156436
0.81118,0.567994,0.139174
0.813046,0.569301,0.121871
0.814665,0.570434,0.10453
0.816035,0.571393,0.087157
0.817157,0.572179,0.0697577
0.81803,0.57279,0.0523372
0.818653,0.573227,0.0349008
0.819028,0.573489,0.0174537
0.819152,0.573576,1.32679e-006
-0.809017,-0.587785,1.32679e-006
-0.808894,-0.587695,0.0174537
-0.808524,-0.587427,0.0349008
-0.807909,-0.586979,0.0523372
-0.807047,-0.586353,0.0697577
-0.805939,-0.585548,0.087157
-0.804585,-0.584565,0.10453
-0.802987,-0.583403,0.121871
-0.801144,-0.582064,0.139174
-0.799057,-0.580548,0.156436
-0.796726,-0.578855,0.173649
-0.794153,-0.576985,0.19081
-0.791338,-0.57494,0.207913
-0.788282,-0.57272,0.224952
-0.784986,-0.570325,0.241923
-0.78145,-0.567756,0.25882
-0.777677,-0.565015,0.275638
-0.773667,-0.562101,0.292373
-0.769421,-0.559016,0.309018
-0.764941,-0.555761,0.325569
-0.760227,-0.552337,0.342021
-0.755282,-0.548744,0.358369
-0.750107,-0.544984,0.374608
-0.744704,-0.541059,0.390732
-0.739074,-0.536968,0.406738
-0.733218,-0.532714,0.422619
-0.72714,-0.528297,0.438372
-0.720839,-0.52372,0.453991
-0.71432,-0.518983,0.469472
-0.707582,-0.514088,0.48481
-0.700629,-0.509036,0.500001
-0.693463,-0.50383,0.515039
-0.686085,-0.49847,0.52992
-0.678499,-0.492958,0.54464
-0.670705,-0.487295,0.559194
-0.662708,-0.481485,0.573577
-0.654508,-0.475528,0.587786
-0.64611,-0.469426,0.601816
-0.637514,-0.46318,0.615662
-0.628724,-0.456794,0.629321
-0.619743,-0.450269,0.642788
-0.610573,-0.443607,0.65606
-0.601217,-0.436809,0.669131
-0.591677,-0.429878,0.681999
-0.581958,-0.422817,0.694659
-0.572061,-0.415626,0.707107
-0.56199,-0.408309,0.71934
-0.551748,-0.400868,0.731354
-0.541338,-0.393305,0.743145
-0.530763,-0.385621,0.75471
-0.520026,-0.377821,0.766045
-0.509131,-0.369905,0.777146
-0.49808,-0.361876,0.788011
-0.486878,-0.353737,0.798636
-0.475528,-0.345491,0.809017
-0.464033,-0.337139,0.819152
-0.452396,-0.328685,0.829038
-0.440622,-0.32013,0.838671
-0.428714,-0.311478,0.848048
-0.416674,-0.302731,0.857168
-0.404508,-0.293892,0.866026
-0.392219,-0.284964,0.87462
-0.37981,-0.275948,0.882948
-0.367286,-0.266849,0.891007
-0.35465,-0.257668,0.898794
-0.341905,-0.248408,0.906308
-0.329057,-0.239073,0.913546
-0.316108,-0.229666,0.920505
-0.303063,-0.220188,0.927184
-0.289926,-0.210643,0.933581
-0.2767,-0.201034,0.939693
-0.26339,-0.191364,0.945519
-0.25,-0.181635,0.951057
-0.236534,-0.171852,0.956305
-0.222995,-0.162015,0.961262
-0.209389,-0.15213,0.965926
-0.195719,-0.142198,0.970296
-0.181989,-0.132223,0.97437
-0.168204,-0.122207,0.978148
-0.154368,-0.112155,0.981627
-0.140484,-0.102068,0.984808
-0.126558,-0.0919497,0.987688
-0.112593,-0.0818038,0.990268
-0.0985943,-0.0716329,0.992546
-0.0845653,-0.0614402,0.994522
-0.0705104,-0.0512288,0.996195
-0.0564341,-0.0410018,0.997564
-0.0423407,-0.0307623,0.99863
-0.0282343,-0.0205134,0.999391
-0.0141193,-0.0102583,0.999848
2.64966e-015,1.92509e-015,1
0.0141193,0.0102583,0.999848
0.0282343,0.0205134,0.999391
0.0423407,0.0307623,0.99863
0.0564341,0.0410018,0.997564
0.0705104,0.0512288,0.996195
0.0845653,0.0614402,0.994522
0.0985943,0.0716329,0.992546
0.112593,0.0818038,0.990268
0.126558,0.0919497,0.987688
0.140484,0.102068,0.984808
0.154368,0.112155,0.981627
0.168204,0.122207,0.978148
0.181989,0.132223,0.97437
0.195719,0.142198,0.970296
0.209389,0.15213,0.965926
0.222995,0.162015,0.961262
0.236534,0.171852,0.956305
0.25,0.181635,0.951057
0.26339,0.191364,0.945519
0.2767,0.201034,0.939693
0.289926,0.210643,0.933581
0.303063,0.220188,0.927184
0.316108,0.229666,0.920505
0.329057,0.239073,0.913546
0.341905,0.248408,0.906308
0.35465,0.257668,0.898794
0.367286,0.266849,0.891007
0.37981,0.275948,0.882948
0.392219,0.284964,0.87462
0.404508,0.293892,0.866026
0.416674,0.302731,0.857168
0.428714,0.311478,0.848048
0.440622,0.32013,0.838671
0.452396,0.328685,0.829038
0.464033,0.337139,0.819152
0.475528,0.345491,0.809017
0.486878,0.353737,0.798636
0.49808,0.361876,0.788011
0.509131,0.369905,0.777146
0.520026,0.377821,0.766045
